date,store_id,store_region,sku_id,category,units_sold,revenue,promo_flag,promo_type,price,inventory_level,store_size,holiday_flag
2022-01-14,5,South,102,Snacks,5,31.95,0,,6.39,275,Medium,0
2022-10-16,9,South,147,Snacks,9,43.47,0,,4.83,629,Large,1
2022-11-07,1,East,102,Beverages,6,27.839999999999996,0,,4.64,225,Medium,0
2022-02-03,9,North,125,Snacks,16,26.112000000000002,1,,1.6320000000000001,475,Large,0
2022-12-21,8,East,125,Beverages,14,57.120000000000005,0,,4.08,365,Medium,0
2022-04-03,6,North,102,Dairy,6,32.7,0,,5.45,354,Large,1
2022-07-29,3,East,132,Snacks,13,125.45,0,,9.65,458,Large,0
2022-05-14,1,East,113,Beverages,14,51.967999999999996,1,FlashSale,3.7119999999999997,645,Small,1
2022-07-06,3,North,131,Household,8,34.72,0,,4.34,717,Medium,0
2022-08-11,5,North,143,Beverages,4,23.56,0,,5.89,338,Large,0
2022-03-19,7,South,146,Household,8,61.36,0,,7.67,808,Medium,1
2022-12-03,8,North,113,Household,11,32.12,0,,2.92,587,Large,1
2022-12-22,5,East,127,Personal Care,11,23.65,0,,2.15,695,Large,0
2022-02-19,1,North,146,Household,7,60.199999999999996,0,,8.6,869,Large,1
2022-12-19,4,East,111,Dairy,4,33.04,0,,8.26,194,Small,0
2022-11-18,7,East,103,Snacks,7,45.43,0,,6.49,902,Small,0
2022-06-18,5,North,146,Snacks,8,65.68,0,,8.21,650,Medium,1
2022-03-18,7,South,140,Personal Care,8,21.36,0,,2.67,434,Large,0
2022-11-21,8,South,125,Beverages,24,143.232,1,,5.968,578,Medium,0
2022-05-31,9,South,114,Household,16,64.16,0,,4.01,646,Small,0
2022-01-13,1,North,132,Beverages,8,29.68,0,,3.71,786,Large,0
2022-08-11,7,South,148,Beverages,8,29.6,0,,3.7,780,Large,0
2022-11-15,10,South,127,Beverages,13,116.87,0,,8.99,710,Medium,0
2022-12-18,10,North,150,Personal Care,10,35.3,0,,3.53,926,Large,1
2022-04-29,9,South,106,Snacks,16,43.84,0,,2.74,288,Large,0
2022-11-16,8,North,121,Dairy,14,59.5,0,,4.25,261,Large,0
2022-01-22,7,East,107,Household,8,21.04,0,,2.63,557,Small,1
2022-08-08,2,North,136,Personal Care,6,50.22,0,,8.37,541,Medium,0
2022-08-26,4,East,139,Household,12,90.96000000000001,0,,7.58,195,Medium,0
2022-07-10,10,East,131,Snacks,13,35.88,1,FlashSale,2.7600000000000002,834,Large,1
2022-06-04,3,North,113,Personal Care,10,80.3,0,,8.03,961,Large,1
2022-01-26,6,South,132,Personal Care,5,47.05,0,,9.41,674,Small,0
2022-01-06,6,South,134,Personal Care,10,48.3,0,,4.83,563,Medium,0
2022-04-06,10,North,111,Dairy,20,60.8,1,FlashSale,3.04,609,Large,0
2022-10-21,9,East,145,Household,11,24.75,0,,2.25,268,Large,0
2022-10-06,3,East,117,Personal Care,12,38.04,0,,3.17,100,Small,0
2022-08-22,7,East,117,Personal Care,20,133.76,1,FlashSale,6.688,808,Large,0
2022-03-02,3,South,117,Dairy,12,47.712,1,,3.976,226,Small,0
2022-11-26,6,South,121,Snacks,10,49.6,0,,4.96,507,Medium,1
2022-07-21,2,North,126,Snacks,3,29.849999999999998,0,,9.95,178,Medium,0
2022-02-07,10,East,132,Personal Care,7,18.41,0,,2.63,524,Medium,0
2022-09-01,10,East,139,Household,9,70.02,0,,7.78,113,Medium,0
2022-04-11,9,East,103,Personal Care,10,55.9,0,,5.59,887,Small,0
2022-10-13,8,South,120,Beverages,8,39.04,0,,4.88,561,Large,0
2022-08-31,3,East,128,Beverages,19,85.424,1,Discount,4.496,179,Large,0
2022-10-21,5,South,149,Household,25,97.0,1,,3.88,676,Medium,0
2022-11-25,4,East,138,Dairy,8,24.96,0,,3.12,622,Medium,0
2022-04-10,2,North,131,Snacks,5,16.7,0,,3.34,903,Small,1
2022-10-22,5,East,150,Household,10,57.9,0,,5.79,405,Small,1
2022-03-27,5,North,142,Dairy,10,81.89999999999999,0,,8.19,641,Medium,1
2022-03-21,7,North,108,Dairy,6,33.42,0,,5.57,600,Medium,0
2022-02-04,5,East,141,Snacks,16,82.688,1,,5.168,327,Medium,0
2022-07-23,9,North,114,Household,19,61.37,0,,3.23,986,Large,1
2022-06-14,10,East,113,Household,6,32.58,0,,5.43,188,Large,0
2022-09-16,10,East,116,Beverages,12,117.0,0,,9.75,142,Large,0
2022-01-21,10,East,131,Beverages,11,81.62,0,,7.42,747,Small,0
2022-08-03,2,South,135,Snacks,8,50.88,0,,6.36,317,Medium,0
2022-11-06,6,East,122,Beverages,19,101.232,1,,5.328,972,Small,1
2022-12-31,6,North,126,Beverages,23,104.144,1,Discount,4.5280000000000005,261,Large,1
2022-07-23,7,South,133,Household,10,51.2,0,,5.12,874,Large,1
2022-11-07,6,East,108,Dairy,15,38.55,0,,2.57,325,Small,0
2022-03-15,10,North,129,Beverages,5,12.15,0,,2.43,125,Medium,0
2022-08-29,8,North,145,Personal Care,8,66.4,0,,8.3,556,Medium,0
2022-03-28,10,North,126,Dairy,13,39.91,0,,3.07,970,Small,0
2022-08-23,8,East,104,Dairy,15,122.4,0,,8.16,770,Medium,0
2022-12-30,2,South,131,Household,22,91.168,1,,4.144,173,Medium,0
2022-04-15,5,North,114,Household,24,53.37599999999999,1,Discount,2.2239999999999998,570,Medium,0
2022-10-27,10,North,121,Beverages,8,67.84,0,,8.48,408,Medium,0
2022-08-06,3,North,104,Household,13,124.15,0,,9.55,560,Large,1
2022-11-09,9,East,132,Household,15,117.45,0,,7.83,703,Large,0
2022-11-14,6,South,104,Beverages,17,72.488,1,FlashSale,4.264,769,Medium,0
2022-02-05,2,South,137,Dairy,7,39.830000000000005,0,,5.69,629,Small,1
2022-06-18,8,North,139,Snacks,14,133.70000000000002,0,,9.55,727,Large,1
2022-12-05,4,East,131,Beverages,14,133.28,0,,9.52,853,Medium,0
2022-07-21,6,North,126,Beverages,7,66.92,0,,9.56,615,Medium,0
2022-05-29,9,South,134,Personal Care,13,65.0,0,,5.0,342,Medium,1
2022-01-13,4,East,137,Snacks,9,55.89,0,,6.21,861,Large,0
2022-10-27,8,East,118,Dairy,9,65.16,0,,7.24,624,Medium,0
2022-02-12,10,North,105,Beverages,14,75.82400000000001,1,,5.416,938,Medium,1
2022-02-08,9,North,141,Household,7,20.86,0,,2.98,858,Small,0
2022-04-09,6,East,117,Personal Care,22,145.20000000000002,1,Discount,6.6000000000000005,133,Medium,1
2022-10-27,8,North,142,Household,10,30.7,0,,3.07,354,Small,0
2022-10-27,8,North,150,Snacks,8,64.24,0,,8.03,912,Large,0
2022-01-22,9,East,130,Household,7,33.949999999999996,0,,4.85,310,Small,1
2022-03-21,3,South,104,Personal Care,20,94.88,1,Discount,4.744,283,Medium,0
2022-03-14,8,North,109,Personal Care,9,88.29,0,,9.81,563,Small,0
2022-03-14,10,North,124,Household,11,69.96000000000001,0,,6.36,313,Large,0
2022-09-04,2,South,124,Personal Care,20,103.68000000000002,1,FlashSale,5.184000000000001,268,Small,1
2022-12-10,3,North,141,Snacks,23,37.72,1,,1.64,886,Medium,1
2022-06-22,7,South,147,Personal Care,13,108.03,0,,8.31,674,Small,0
2022-08-09,9,North,142,Dairy,11,76.12,0,,6.92,782,Small,0
2022-10-13,5,North,147,Dairy,6,16.44,0,,2.74,504,Medium,0
2022-08-09,6,North,119,Dairy,10,68.2,0,,6.82,386,Medium,0
2022-10-28,7,North,130,Dairy,16,42.4,0,,2.65,907,Medium,0
2022-09-30,6,South,114,Snacks,9,48.96,0,,5.44,392,Large,0
2022-10-27,4,East,131,Household,17,130.05,0,,7.65,339,Medium,0
2022-04-15,6,South,147,Beverages,12,27.36,0,,2.28,354,Medium,0
2022-11-28,2,South,131,Beverages,11,64.78999999999999,0,,5.89,192,Medium,0
2022-08-29,5,North,103,Snacks,9,50.85,0,,5.65,541,Medium,0
2022-01-11,7,South,131,Dairy,10,45.7,0,,4.57,210,Large,0
2022-06-10,7,South,102,Snacks,13,47.11200000000001,1,FlashSale,3.6240000000000006,429,Large,0
2022-07-17,1,South,136,Snacks,15,71.10000000000001,0,,4.74,698,Medium,1
2022-10-02,3,South,117,Snacks,11,57.75,0,,5.25,565,Small,1
2022-07-10,10,North,126,Dairy,10,40.599999999999994,0,,4.06,519,Medium,1
2022-12-11,8,South,111,Household,11,70.62,0,,6.42,344,Medium,1
2022-10-15,7,East,141,Household,10,54.3,0,,5.43,944,Large,1
2022-02-27,8,South,136,Snacks,5,41.550000000000004,0,,8.31,199,Large,1
2022-07-28,5,South,113,Personal Care,6,44.64,0,,7.44,825,Small,0
2022-12-31,8,East,136,Household,8,36.24,0,,4.53,806,Large,1
2022-02-13,10,North,149,Personal Care,13,28.184,1,,2.168,967,Large,1
2022-10-12,1,North,127,Dairy,12,89.16,0,,7.43,689,Large,0
2022-02-02,6,East,126,Beverages,15,93.24000000000001,1,,6.216,514,Small,0
2022-11-06,2,South,134,Household,14,80.64000000000001,1,,5.760000000000001,783,Medium,1
2022-07-22,4,North,118,Household,13,39.91,0,,3.07,902,Small,0
2022-11-23,8,South,110,Dairy,8,58.4,0,,7.3,868,Small,0
2022-01-09,9,South,111,Snacks,13,28.340000000000003,0,,2.18,975,Small,1
2022-10-27,2,South,137,Snacks,16,70.4,0,,4.4,554,Medium,0
2022-11-15,3,North,141,Dairy,8,26.24,0,,3.28,690,Large,0
2022-10-16,4,East,123,Snacks,9,83.60999999999999,0,,9.29,571,Medium,1
2022-07-23,2,North,107,Personal Care,12,63.599999999999994,0,,5.3,794,Medium,1
2022-12-29,4,South,150,Snacks,11,88.33,0,,8.03,144,Small,0
2022-04-09,7,East,109,Household,24,39.744,1,,1.656,269,Small,1
2022-04-21,5,North,113,Household,6,12.299999999999999,0,,2.05,293,Medium,0
2022-08-05,3,East,133,Dairy,12,117.24,0,,9.77,330,Large,0
2022-06-23,3,North,130,Personal Care,15,74.03999999999999,1,FlashSale,4.936,370,Medium,0
2022-04-28,3,North,105,Dairy,13,34.449999999999996,0,,2.65,866,Large,0
2022-11-10,1,East,131,Beverages,12,50.496,1,FlashSale,4.208,504,Small,0
2022-11-30,6,South,133,Household,13,124.8,0,,9.6,447,Small,0
2022-08-14,4,South,110,Snacks,10,47.1,0,,4.71,921,Large,1
2022-11-25,3,South,101,Personal Care,11,79.64,0,,7.24,326,Medium,0
2022-09-20,1,South,117,Household,14,62.58,0,,4.47,969,Large,0
2022-05-12,6,South,124,Beverages,15,42.75,0,,2.85,105,Medium,0
2022-02-10,2,South,131,Snacks,6,56.22,0,,9.37,815,Medium,0
2022-04-11,9,South,125,Snacks,18,115.2,1,,6.4,587,Small,0
2022-10-16,3,East,140,Personal Care,9,81.0,0,,9.0,111,Large,1
2022-10-28,5,North,111,Snacks,6,57.54,0,,9.59,994,Medium,0
2022-06-12,10,North,123,Household,19,138.472,1,,7.288,145,Large,1
2022-01-10,6,East,139,Snacks,11,55.792,1,BuyOneGetOne,5.072,927,Large,0
2022-03-22,2,East,129,Beverages,8,64.8,0,,8.1,891,Small,0
2022-05-18,7,East,137,Household,5,46.900000000000006,0,,9.38,521,Medium,0
2022-11-24,2,East,137,Snacks,10,29.6,0,,2.96,245,Large,0
2022-06-26,1,South,128,Personal Care,8,72.96,0,,9.12,282,Small,1
2022-12-04,9,North,149,Dairy,10,44.2,0,,4.42,859,Large,1
2022-10-12,6,East,107,Personal Care,8,45.68,0,,5.71,916,Medium,0
2022-10-26,10,East,136,Dairy,9,70.2,0,,7.8,642,Medium,0
2022-11-23,8,South,146,Beverages,10,87.30000000000001,0,,8.73,660,Small,0
2022-02-27,9,South,136,Personal Care,9,56.42999999999999,0,,6.27,197,Medium,1
2022-04-02,8,East,128,Snacks,12,98.52000000000001,0,,8.21,701,Large,1
2022-12-05,5,East,120,Household,14,55.72,0,,3.98,164,Large,0
2022-07-24,8,South,106,Household,21,44.352000000000004,1,FlashSale,2.112,501,Large,1
2022-04-27,8,East,142,Beverages,13,69.68,0,,5.36,699,Large,0
2022-01-09,8,North,106,Snacks,21,82.152,1,BuyOneGetOne,3.912,410,Small,1
2022-06-09,1,North,121,Beverages,6,36.839999999999996,0,,6.14,750,Medium,0
2022-07-29,8,South,148,Household,8,36.24,0,,4.53,774,Medium,0
2022-12-27,4,North,124,Dairy,10,77.5,0,,7.75,342,Small,0
2022-10-07,8,South,149,Personal Care,8,67.76,0,,8.47,837,Medium,0
2022-04-24,6,North,142,Dairy,11,66.66,0,,6.06,334,Large,1
2022-12-16,7,East,135,Personal Care,18,43.632,1,FlashSale,2.424,997,Small,0
2022-01-20,4,North,123,Personal Care,24,147.64800000000002,1,,6.152000000000001,216,Medium,0
2022-02-03,2,East,147,Snacks,10,70.1,0,,7.01,792,Medium,0
2022-12-14,1,South,117,Household,10,85.19999999999999,0,,8.52,823,Small,0
2022-09-28,8,East,136,Snacks,12,40.68,0,,3.39,778,Large,0
2022-12-25,3,East,115,Beverages,7,53.34,0,,7.62,710,Small,1
2022-08-18,7,East,107,Household,12,68.88,0,,5.74,682,Large,0
2022-04-06,4,North,109,Beverages,7,62.58,0,,8.94,330,Medium,0
2022-03-03,2,North,106,Personal Care,10,30.8,0,,3.08,333,Small,0
2022-07-14,4,East,123,Beverages,7,36.82,0,,5.26,715,Large,0
2022-10-11,4,East,129,Dairy,4,24.88,0,,6.22,295,Medium,0
2022-03-31,4,North,140,Personal Care,8,40.16,0,,5.02,404,Medium,0
2022-02-21,5,East,124,Household,12,72.12,0,,6.01,774,Medium,0
2022-08-13,10,North,118,Personal Care,14,55.44,0,,3.96,483,Small,1
2022-02-18,4,South,142,Dairy,13,55.120000000000005,1,FlashSale,4.24,182,Large,0
2022-07-10,6,South,130,Snacks,11,43.67,0,,3.97,949,Large,1
2022-07-30,10,East,134,Snacks,14,46.48,0,,3.32,926,Medium,1
2022-04-10,4,North,111,Snacks,10,51.7,0,,5.17,188,Large,1
2022-06-29,3,East,142,Personal Care,24,172.03200000000004,1,Discount,7.168000000000001,572,Medium,0
2022-04-08,1,South,104,Beverages,10,59.6,0,,5.96,229,Large,0
2022-02-04,1,East,115,Personal Care,8,34.16,0,,4.27,180,Large,0
2022-12-11,5,South,147,Personal Care,14,82.88,0,,5.92,698,Medium,1
2022-08-19,8,North,118,Personal Care,8,42.32,0,,5.29,837,Small,0
2022-02-17,3,South,116,Personal Care,13,56.55,0,,4.35,736,Small,0
2022-02-07,8,South,115,Household,7,66.22,0,,9.46,285,Large,0
2022-06-08,7,South,101,Dairy,10,50.96,1,FlashSale,5.096,708,Large,0
2022-10-07,1,North,120,Snacks,11,63.03,0,,5.73,775,Medium,0
2022-05-01,8,South,104,Snacks,17,115.73599999999999,1,Discount,6.808,803,Medium,1
2022-09-19,2,East,103,Beverages,8,49.04,0,,6.13,983,Small,0
2022-04-24,5,East,138,Household,24,118.656,1,BuyOneGetOne,4.944,417,Medium,1
2022-03-19,3,South,112,Personal Care,12,70.56,0,,5.88,907,Large,1
2022-09-13,10,East,124,Snacks,7,45.22,0,,6.46,859,Large,0
2022-05-02,6,East,133,Household,25,40.199999999999996,1,BuyOneGetOne,1.6079999999999999,855,Small,0
2022-02-17,7,North,126,Dairy,20,157.12,1,,7.856000000000001,534,Large,0
2022-03-29,2,North,120,Dairy,15,47.760000000000005,1,BuyOneGetOne,3.184,744,Large,0
2022-12-13,9,East,129,Snacks,9,44.82000000000001,0,,4.98,483,Large,0
2022-09-03,1,South,111,Snacks,9,32.76,0,,3.64,274,Medium,1
2022-10-12,7,East,125,Beverages,10,65.1,0,,6.51,826,Large,0
2022-02-14,10,North,144,Snacks,19,117.648,1,FlashSale,6.192,296,Small,0
2022-07-12,8,East,114,Household,9,74.25,0,,8.25,663,Medium,0
2022-07-26,1,North,141,Snacks,2,14.92,0,,7.46,710,Medium,0
2022-06-06,9,North,139,Snacks,8,69.68,0,,8.71,707,Large,0
2022-06-20,9,South,134,Personal Care,19,122.36000000000001,0,,6.44,221,Small,0
2022-01-09,3,North,129,Dairy,6,45.42,0,,7.57,148,Large,1
2022-11-21,4,North,108,Personal Care,20,116.64000000000001,1,FlashSale,5.832000000000001,495,Small,0
2022-01-13,6,North,144,Household,17,61.60800000000001,1,Discount,3.6240000000000006,841,Medium,0
2022-03-02,4,South,106,Snacks,18,110.016,1,BuyOneGetOne,6.112,504,Large,0
2022-12-23,9,North,129,Dairy,8,57.12,0,,7.14,990,Large,0
2022-04-21,7,North,132,Household,17,108.80000000000001,0,,6.4,287,Medium,0
2022-10-04,3,East,121,Snacks,7,68.46,0,,9.78,220,Medium,0
2022-04-26,2,North,116,Dairy,32,228.864,1,,7.152,493,Small,0
2022-05-07,5,South,105,Personal Care,15,133.20000000000002,0,,8.88,714,Small,1
2022-09-09,7,South,145,Beverages,12,74.76,0,,6.23,192,Large,0
2022-05-07,7,North,146,Snacks,14,49.28,0,,3.52,876,Small,1
2022-03-28,10,North,135,Household,6,50.88,0,,8.48,967,Large,0
2022-01-03,3,North,132,Household,13,29.77,0,,2.29,690,Medium,0
2022-01-07,2,East,125,Personal Care,9,48.51,0,,5.39,900,Small,0
2022-08-10,9,South,143,Snacks,23,86.664,1,FlashSale,3.7680000000000002,800,Large,0
2022-02-11,9,South,132,Snacks,7,31.5,0,,4.5,666,Medium,0
2022-07-10,9,North,130,Dairy,11,80.3,0,,7.3,783,Small,1
2022-12-05,7,North,143,Snacks,11,24.200000000000003,0,,2.2,228,Small,0
2022-07-03,7,South,133,Dairy,9,65.61,0,,7.29,708,Large,1
2022-07-26,4,South,120,Household,14,57.39999999999999,0,,4.1,969,Medium,0
2022-04-24,7,East,150,Beverages,7,67.2,0,,9.6,889,Medium,1
2022-12-21,2,South,147,Beverages,11,59.29,0,,5.39,162,Small,0
2022-02-25,10,East,103,Beverages,10,94.7,0,,9.47,636,Medium,0
2022-03-19,6,South,119,Beverages,8,21.44,0,,2.68,972,Large,1
2022-02-23,2,North,106,Dairy,3,13.919999999999998,0,,4.64,221,Small,0
2022-04-09,6,North,134,Dairy,21,97.272,1,Discount,4.632000000000001,289,Small,1
2022-12-27,5,East,143,Beverages,11,56.32,0,,5.12,254,Medium,0
2022-04-13,9,East,149,Household,23,90.52799999999999,1,BuyOneGetOne,3.936,991,Small,0
2022-01-04,8,South,107,Snacks,12,65.52,0,,5.46,892,Medium,0
2022-06-07,8,North,130,Beverages,15,86.76,1,BuyOneGetOne,5.784000000000001,355,Medium,0
2022-12-27,10,North,105,Household,14,67.2,0,,4.8,942,Medium,0
2022-07-28,2,South,148,Beverages,9,28.98,0,,3.22,750,Large,0
2022-09-11,3,South,122,Household,13,104.38999999999999,0,,8.03,775,Large,1
2022-06-26,3,North,106,Snacks,11,45.760000000000005,0,,4.16,143,Large,1
2022-07-29,9,East,145,Snacks,7,49.14,0,,7.02,339,Large,0
2022-12-25,7,South,105,Household,10,26.9,0,,2.69,683,Large,1
2022-06-08,5,North,149,Personal Care,12,114.12,0,,9.51,802,Medium,0
2022-09-03,3,East,138,Dairy,22,169.84,1,,7.720000000000001,651,Large,1
2022-05-07,5,South,135,Dairy,14,98.28,0,,7.02,758,Large,1
2022-02-14,6,North,120,Personal Care,10,57.300000000000004,0,,5.73,920,Small,0
2022-08-20,2,South,140,Personal Care,12,24.36,0,,2.03,871,Large,1
2022-01-09,7,North,127,Snacks,6,36.18,0,,6.03,176,Medium,1
2022-03-07,7,South,137,Dairy,21,121.29599999999999,1,BuyOneGetOne,5.776,952,Large,0
2022-07-26,5,North,129,Beverages,13,81.38,0,,6.26,514,Large,0
2022-04-17,2,South,131,Beverages,8,17.12,0,,2.14,374,Large,1
2022-02-21,3,East,109,Beverages,18,45.504000000000005,1,FlashSale,2.5280000000000005,509,Medium,0
2022-08-29,7,South,117,Dairy,18,49.824000000000005,1,BuyOneGetOne,2.7680000000000002,960,Medium,0
2022-09-23,3,South,118,Personal Care,14,110.32,0,,7.88,654,Medium,0
2022-08-17,1,South,127,Dairy,13,98.41,0,,7.57,202,Small,0
2022-10-23,6,South,144,Snacks,13,36.53,0,,2.81,110,Large,1
2022-05-27,1,South,112,Beverages,8,16.24,0,,2.03,206,Small,0
2022-07-28,8,South,107,Household,17,74.256,1,Discount,4.368,438,Medium,0
2022-06-04,5,South,119,Personal Care,20,148.16,1,BuyOneGetOne,7.408,155,Small,1
2022-03-08,6,East,142,Personal Care,7,16.099999999999998,0,,2.3,742,Large,0
2022-07-14,2,North,127,Snacks,8,60.8,0,,7.6,812,Medium,0
2022-05-25,1,North,109,Personal Care,26,49.92,1,Discount,1.92,947,Small,0
2022-02-16,2,North,148,Snacks,5,22.349999999999998,0,,4.47,507,Medium,0
2022-10-25,10,North,127,Snacks,6,36.18,0,,6.03,962,Small,0
2022-08-14,5,East,113,Snacks,11,107.91000000000001,0,,9.81,503,Medium,1
2022-11-02,10,East,142,Dairy,7,48.300000000000004,0,,6.9,183,Large,0
2022-09-11,9,South,143,Dairy,10,28.900000000000002,0,,2.89,217,Small,1
2022-06-19,5,East,110,Personal Care,4,9.08,0,,2.27,319,Large,1
2022-04-28,8,East,124,Household,25,129.20000000000002,1,BuyOneGetOne,5.168,587,Medium,0
2022-03-30,2,East,112,Dairy,12,88.08,0,,7.34,105,Medium,0
2022-10-26,10,East,114,Snacks,7,53.76,0,,7.68,344,Medium,0
2022-10-09,3,East,131,Dairy,9,83.07000000000001,0,,9.23,554,Large,1
2022-03-16,7,South,124,Household,12,39.0,0,,3.25,230,Small,0
2022-08-01,10,East,118,Snacks,8,59.6,0,,7.45,227,Medium,0
2022-06-24,8,East,136,Household,16,59.52,0,,3.72,800,Large,0
2022-08-16,2,East,104,Personal Care,4,26.76,0,,6.69,221,Medium,0
2022-05-10,3,East,124,Beverages,9,38.160000000000004,0,,4.24,621,Large,0
2022-03-28,1,North,149,Household,19,63.839999999999996,0,,3.36,760,Small,0
2022-10-26,3,East,101,Beverages,18,142.848,1,BuyOneGetOne,7.936,741,Medium,0
2022-05-28,9,East,120,Household,18,136.656,1,,7.5920000000000005,206,Small,1
2022-06-22,6,East,121,Household,9,22.77,0,,2.53,925,Medium,0
2022-02-28,9,South,118,Personal Care,13,30.29,0,,2.33,270,Large,0
2022-09-10,4,North,130,Snacks,12,75.0,0,,6.25,689,Large,1
2022-07-11,1,North,137,Snacks,11,86.9,0,,7.9,918,Medium,0
2022-07-24,1,North,119,Beverages,10,40.599999999999994,0,,4.06,795,Medium,1
2022-11-20,1,South,117,Snacks,6,14.16,0,,2.36,476,Small,1
2022-02-14,4,East,138,Personal Care,15,103.65,0,,6.91,633,Medium,0
2022-04-20,9,East,103,Snacks,5,18.799999999999997,0,,3.76,595,Large,0
2022-11-13,3,East,131,Dairy,8,32.96,0,,4.12,925,Small,1
2022-07-24,9,South,108,Dairy,28,112.224,1,Discount,4.008,661,Small,1
2022-07-31,3,East,111,Household,8,47.04,0,,5.88,987,Small,1
2022-09-09,7,East,107,Household,11,53.349999999999994,0,,4.85,596,Large,0
2022-07-08,5,East,144,Household,20,37.12,1,Discount,1.8559999999999999,370,Large,0
2022-01-07,10,South,140,Personal Care,16,39.84,0,,2.49,991,Medium,0
2022-06-04,1,North,123,Personal Care,14,55.888000000000005,1,FlashSale,3.9920000000000004,885,Large,1
2022-12-14,8,North,148,Personal Care,12,111.24,0,,9.27,220,Small,0
2022-11-24,9,East,105,Personal Care,8,28.56,0,,3.57,397,Medium,0
2022-02-16,1,North,116,Snacks,6,45.42,0,,7.57,335,Medium,0
2022-04-30,2,North,134,Snacks,10,53.9,0,,5.39,170,Medium,1
2022-02-16,4,East,123,Dairy,9,61.56,0,,6.84,423,Small,0
2022-09-28,5,East,147,Beverages,8,34.08,0,,4.26,368,Medium,0
2022-09-22,4,South,141,Beverages,18,142.128,1,FlashSale,7.896,217,Large,0
2022-01-23,9,East,149,Snacks,5,45.15,0,,9.03,438,Medium,1
2022-06-03,4,East,144,Household,8,61.12,0,,7.64,912,Small,0
2022-01-01,5,North,130,Snacks,12,112.44,0,,9.37,357,Large,1
2022-02-18,8,South,119,Snacks,9,29.7,0,,3.3,208,Small,0
2022-07-14,5,North,150,Dairy,9,44.28,0,,4.92,447,Medium,0
2022-05-05,7,North,121,Dairy,10,96.1,0,,9.61,445,Large,0
2022-06-13,2,North,129,Dairy,12,41.519999999999996,0,,3.46,184,Small,0
2022-10-31,7,North,146,Snacks,14,125.02,0,,8.93,744,Small,0
2022-07-08,9,North,124,Household,16,30.848000000000003,1,Discount,1.9280000000000002,889,Medium,0
2022-05-21,5,East,138,Dairy,15,56.16,1,Discount,3.7439999999999998,776,Large,1
2022-10-09,9,East,149,Snacks,18,59.616,1,FlashSale,3.312,580,Small,1
2022-10-17,3,East,138,Dairy,37,154.216,1,,4.168,636,Medium,0
2022-07-18,5,South,136,Dairy,11,27.5,0,,2.5,532,Medium,0
2022-11-26,1,South,145,Dairy,22,133.40800000000002,1,FlashSale,6.064,110,Small,1
2022-02-25,4,South,118,Snacks,14,101.47200000000001,1,,7.248000000000001,275,Medium,0
2022-07-10,9,South,144,Dairy,11,72.71000000000001,0,,6.61,420,Small,1
2022-12-21,10,North,125,Household,9,58.410000000000004,0,,6.49,337,Medium,0
2022-10-18,9,East,136,Snacks,5,25.85,0,,5.17,481,Small,0
2022-06-03,5,South,106,Household,17,35.224000000000004,1,BuyOneGetOne,2.072,783,Medium,0
2022-06-13,8,South,140,Beverages,18,38.448,1,Discount,2.136,178,Small,0
2022-08-28,2,East,145,Personal Care,18,92.592,1,Discount,5.144,324,Large,1
2022-07-14,9,North,139,Beverages,10,94.0,0,,9.4,120,Large,0
2022-05-17,4,South,122,Beverages,8,63.44,0,,7.93,548,Medium,0
